metric,unit,repeat_count,mean,median,min,max,stdev,cv_percent
duration,s,3,55.22569370021423,55.25005476176739,55.15870851278305,55.26831782609224,0.05872517672196347,0.10633669364253848
request_throughput,req/s,3,1.086451635727767,1.0859717743034625,1.085612921833382,1.0877702110464567,0.0011559301134210914,0.10639499038968116
output_throughput,tok/s,3,139.06580937315417,139.0043871108432,138.9584539946729,139.23458701394645,0.1479590545178997,0.10639499038968116
total_token_throughput,tok/s,3,1251.5922843583876,1251.0394839975888,1250.6260859520562,1253.111283125518,1.3316314906610105,0.10639499038967422
mean_ttft_ms,ms,3,736.5971652583943,721.2136613825957,718.9524999509255,769.6253344416618,28.625568683502596,3.8861904489492436
p50_ttft_ms,ms,3,629.8262986044089,629.1910894215107,528.2838381826878,732.0039682090282,101.86155046197165,16.172959225056182
p95_ttft_ms,ms,3,1393.7887741873658,1464.013822004199,1229.0358550846565,1488.3166454732418,143.19671809014955,10.27391816766776
p99_ttft_ms,ms,3,1713.9181460191805,1723.9754540473223,1667.443820312619,1750.3351636976004,42.350983289900334,2.471003845094151
mean_tpot_ms,ms,3,49.48935312457703,49.65252139730248,49.15766262710877,49.65787534931984,0.28726487043076937,0.5804579213384586
p50_tpot_ms,ms,3,49.77406850793543,49.83082883001312,49.64700482023044,49.844371873562736,0.11024853312874527,0.2214979334292684
p95_tpot_ms,ms,3,53.12744135873055,53.146927838954404,53.056191259951106,53.17920497728614,0.06377997998417625,0.12005091597300337
p99_tpot_ms,ms,3,53.23388312979946,53.229596991473294,53.179838058986064,53.29221433893902,0.05631061454405788,0.10577964866240634
mean_itl_ms,ms,3,49.489355381262065,49.652523716564566,49.157664875971676,49.657877551249946,0.2872648766579438,0.5804579074527805
p95_itl_ms,ms,3,43.653442338109016,43.14323849976062,43.09990331530571,44.71718519926071,0.9214831200523074,2.110905969144756
mean_e2el_ms,ms,3,7021.745012079676,7024.8227174083395,7012.6484880844755,7027.763830746213,8.013900330862498,0.11412975431429073
p50_e2el_ms,ms,3,7056.859266012907,7060.258865356445,7047.345884144306,7062.97304853797,8.349851706412803,0.11832249151725582
p95_e2el_ms,ms,3,7362.046482414007,7354.942444339394,7343.761021643877,7387.43598125875,22.68757461837561,0.30816940198041753
p99_e2el_ms,ms,3,7795.411834592621,7809.409378767014,7714.680867344139,7862.145257666707,74.72205186882408,0.9585388617602006
