repeat,file,completed,failed,total_input_tokens,total_output_tokens,duration,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,p95_itl_ms,mean_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms
1,repeat-01.json,100,0,25600.0,12800.0,41.92728768289089,2.3850815429877334,305.2904375024299,915.8713125072896,676.690965667367,549.5092123746872,989.3011800944805,991.3495074212551,42.61906308803971,43.647681282261225,46.76835426371398,47.3527205735445,42.61906448839687,42.487625032663345,6089.311977848411,6134.67962294817,6170.326494798064,6176.504854932429
2,repeat-02.json,100,0,25600.0,12800.0,41.90754086524248,2.386205392522532,305.4342902428841,916.3028707286525,673.0623205006123,555.763553828001,976.837919652462,978.8313148170711,42.619105051821606,43.515812576286436,46.843376441851376,47.34310812250836,42.61910662407011,41.58861115574836,6085.688662081957,6130.620446056128,6152.403065189719,6189.142019450666
3,repeat-03.json,100,0,25600.0,12800.0,41.694942869246006,2.398372395270975,306.9916665946848,920.9749997840544,661.6747608035803,555.3112961351871,916.9648438692093,957.4496649205687,42.45733328339622,42.89199837197469,46.2738084364829,47.259231139942415,42.45733586528639,41.992756351828575,6053.7560877949,6083.694353699684,6143.540135398507,6178.615515008571
